datetime,true_high,true_low,y_hat_high,y_hat_low
1998-03-04 14:30:00,104.4375,103.15625,105.06795012397227,103.94970405506673
1998-03-10 14:30:00,107.3125,106.78125,107.47009802146643,105.7120167362497
1998-03-16 14:30:00,108.5625,107.65625,108.72511188484435,107.4861187685919
1998-03-31 14:30:00,111.07812,109.40625,110.44838357428826,108.91453553115069
1998-04-07 13:30:00,111.28125,109.75,111.94439776971913,110.46806353961858
1998-04-08 13:30:00,111.28125,110.53125,111.64853159772831,109.9610245004437
1998-04-30 13:30:00,112.59375,111.3125,111.97340660580592,110.58289692829437
1998-05-07 13:30:00,111.375,110.0,110.44838357428826,108.75201562092552
1998-05-14 13:30:00,112.21875,110.8125,112.0371139514434,110.58289692829437
1998-05-19 13:30:00,112.5,110.875,111.97340660580592,110.58289692829437
1998-05-26 13:30:00,109.90625,107.57812,110.44838357428826,108.75201562092552
1998-06-02 13:30:00,110.1875,107.875,110.46088095040986,108.88202593944399
1998-06-12 13:30:00,109.90625,107.5,111.64853159772831,109.91376453659656
1998-06-15 13:30:00,109.21875,107.75,108.44344006895594,106.47463190688823
1998-06-19 13:30:00,111.0625,110.0625,110.44838357428826,108.90000038834206
1998-07-08 13:30:00,116.71875,115.625,117.32404278355487,115.64888152666398
1998-07-10 13:30:00,116.84375,116.0625,117.1461576866674,115.18837354703614
1998-07-20 13:30:00,119.0,116.28125,119.3175759382673,118.19076446176689
1998-07-23 13:30:00,115.09375,112.875,115.58966599827457,113.46200846217813
1998-07-30 13:30:00,114.5,111.3125,114.69666806210788,113.41492959449666
1998-08-11 13:30:00,108.875,107.5,108.08802448422892,106.2789090214731
1998-08-13 13:30:00,108.71875,105.78125,108.22959462307506,106.43333936072385
1998-08-17 13:30:00,110.59375,108.78125,109.29412975413491,107.44732971160538
1998-08-19 13:30:00,110.40625,109.15625,110.56469999550248,109.11404544502959
1998-08-20 13:30:00,108.71875,105.5,110.23453812840738,108.71072307476113
1998-08-24 13:30:00,111.25,108.64062,110.23453812840738,108.67799825372262
1998-08-31 13:30:00,100.5625,93.625,99.48642043041923,95.16013637191278
1998-09-01 13:30:00,101.75,98.78125,101.83095604441596,97.86645001828937
1998-09-02 13:30:00,99.375,96.75,101.51497133060076,98.45089992484577
1998-09-09 13:30:00,99.34375,96.8125,102.1954735170851,99.75479319721926
1998-09-10 13:30:00,101.6875,97.0,100.89778353468797,97.00921786459816
1998-09-14 13:30:00,104.3125,102.28125,104.01512178603207,101.34336052493268
1998-09-15 13:30:00,105.25,103.15625,104.73984949971423,102.88151976391823
1998-09-17 13:30:00,102.40625,101.09375,102.83071444993797,101.34336052493268
1998-09-21 13:30:00,103.65625,102.15625,102.69392699795887,100.9221452588304
1998-09-22 13:30:00,107.0,103.78125,103.86567434045824,101.34336052493268
1998-09-24 13:30:00,105.42187,102.625,105.55023835917903,103.3743611861524
1998-10-02 13:30:00,99.96875,96.34375,101.94699558571843,97.96818715763763
1998-10-05 13:30:00,101.28125,97.53125,100.42586208821172,97.01310358225862
1998-10-06 13:30:00,100.03125,95.75,100.67041351237323,97.11127021750603
1998-10-12 13:30:00,100.40625,98.75,101.1239150657474,99.41959478060703
1998-10-28 14:30:00,109.4375,106.625,108.08010369768944,105.67322767926318
1998-10-29 14:30:00,110.90625,109.5,109.67375785153044,108.47921336862501
1998-10-30 14:30:00,111.875,110.1875,110.23863210990503,108.85870784217768
1998-11-05 14:30:00,114.5625,113.3125,114.03633213511888,112.74645380394735
1998-11-12 14:30:00,113.21875,112.125,113.00492987290698,111.44295238855838
1998-11-16 14:30:00,115.625,113.0,114.46224860707642,113.28144251374448
1998-11-20 14:30:00,119.625,117.15625,117.32813676505252,115.64817606291774
1998-11-24 14:30:00,119.1875,118.21875,119.32166991976494,118.2925920108308
1998-11-30 14:30:00,118.03125,115.21875,117.5677984842547,116.14741557864893
1998-12-02 14:30:00,118.3125,115.09375,117.90743390168356,116.36206367457794
1998-12-08 14:30:00,118.96875,117.875,119.37786300943905,117.7443247828501
1998-12-10 14:30:00,117.34375,115.5625,118.00076469702275,116.38897275355787
1998-12-17 14:30:00,119.125,117.875,118.7952261388387,117.00642583257432
1998-12-23 14:30:00,123.25,122.5,122.63461701172504,122.04899629743348
1999-01-05 14:30:00,127.75,125.75,125.56703773691606,123.69071989165938
1999-01-19 14:30:00,127.9375,125.03125,125.60769754559482,123.69071989165938
1999-01-20 14:30:00,125.84375,122.59375,126.84338319625768,125.30728690359312
1999-02-08 14:30:00,124.5,121.51562,125.72897499995841,123.73532918929261
1999-02-10 14:30:00,126.09375,122.5,123.66794207084943,121.54130396653792
1999-02-18 14:30:00,125.75,123.375,124.63527915728173,123.02803544942746
1999-02-24 14:30:00,125.28125,122.6875,126.05649226138311,124.49821654558991
1999-03-03 14:30:00,125.48437,123.26562,124.20563660389746,122.17730637764504
1999-03-08 14:30:00,129.9375,127.75,128.54280738656288,127.45192189277815
1999-03-10 14:30:00,131.1875,128.875,129.58618647122435,128.23254032877526
1999-03-19 14:30:00,130.59375,129.42186999999998,130.86464153459377,129.09625017431472
1999-03-23 14:30:00,127.17187,125.625,128.19960271807233,125.86038852132103
1999-03-25 14:30:00,129.125,127.71875,130.15429070702632,128.51329381206398
1999-03-26 14:30:00,131.4375,129.15625,129.84114693752065,127.75298727730566
1999-03-29 14:30:00,131.21875,129.5625,132.2518014228295,129.51828773520563
1999-04-06 13:30:00,133.375,131.375,132.98238299166312,131.36462132796692
1999-04-08 13:30:00,135.5,133.59375,135.42519111513997,133.65283426890875
1999-04-13 13:30:00,136.0625,132.6875,135.84824589313854,133.78105856277838
1999-04-15 13:30:00,132.90625,131.1875,133.4837778075969,131.60037493015346
1999-04-21 13:30:00,136.375,134.39061999999998,135.4260329938446,133.48384520262266
1999-04-22 13:30:00,136.75,135.0,136.3883067889748,134.61104226133162
1999-04-23 13:30:00,136.8125,135.46875,136.3883067889748,134.5227102552552
1999-04-26 13:30:00,137.5,135.84375,137.0156306286199,135.28139046117326
1999-04-28 13:30:00,136.0625,133.8125,135.9620958879365,133.71100234088172
1999-04-30 13:30:00,135.84375,133.09375,133.9913538292267,131.84687130136086
