time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,MA,MA,MA,MA,EMA,EMA,Basis,Upper,Lower,MA,MA,MA,MA,VWAP,Volume,Volume MA,RSI,EMA Divergence,Min,Max,-Min,-Max,ATR,Plot,Plot,Histogram,MACD,Signal,HV,ROC,Plot,Plot,Plot,OnBalanceVolume
1239888600,2.361643,2.469975,2.278311,2.414976,NaN,4.158762,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.3328625699999996,1.9431056599999996,2.105995650000001,2.09373873691803,2.120829721293214,2.1670809999999996,2.5198001442746563,1.814361855725343,NaN,2.3328625699999996,1.9431056599999996,2.105995650000001,2.3877539999999997,259437600,253343658.8,61.29758393399835,NaN,1.5,2.75,NaN,NaN,0.18380961287440892,1.0240540506475073,1.449678971997359,0.03438833421395818,0.12727263412969192,0.09288429991573374,105.61431932096272,10.949465806321179,78.68389551478201,3.891465754253217,17.42463873096475,1742109628
1239975000,2.439976,2.510667,2.385809,2.469975,NaN,4.168189,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.33759584,1.9459556399999998,2.1362870000000007,2.108493100176146,2.1540816525986224,2.215349692307692,2.5483671696918577,1.8823322149235258,NaN,2.33759584,1.9459556399999998,2.1362870000000007,2.4554836666666664,211138748,249194900.4,62.681803027519614,NaN,1.5,2.75,NaN,NaN,0.1795987833833797,0.8472835826940541,5.236993323883138,0.03653202385698366,0.13854932973696332,0.10201730587997966,96.96494256320041,9.899852189876817,78.18187740537196,4.065349000374019,17.75277359425402,1953248376
1240234200,2.33081,2.342477,2.145812,2.152312,NaN,4.177616,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.33689418,1.9399690399999994,2.157028450000001,2.1102114884045324,2.1539131142558965,2.235913615384615,2.513130544862694,1.9586966859065356,NaN,2.33689418,1.9399690399999994,2.157028450000001,2.2135336666666667,214110556,248744032,51.274892398499745,NaN,1.5,2.75,NaN,NaN,0.18992479885599542,0.8607666052466336,-3.0357027300040107,0.014757995092542525,0.12046479974565782,0.1057068046531153,128.29778693156717,-2.129600367415534,55.279888150410436,15.626580816411733,29.093531033177836,1739137820
1240320600,2.102479,2.28331,2.095812,2.278311,NaN,4.187043,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.33370255,1.9325024399999995,2.165070050000001,2.1168036261141587,2.165760531945811,2.2574391538461533,2.498691521949759,2.0161867857425477,NaN,2.33370255,1.9325024399999995,2.165070050000001,2.219144333333334,271881436,247501069.2,54.789306073773794,NaN,1.5,2.75,NaN,NaN,0.18975145608056718,1.0985061069788704,2.5014445499588405,0.007414070269836537,0.11497439249041097,0.10756032222057443,132.2568425950641,12.04925756598102,82.1552970321328,2.8085217061645324,15.036181261702684,2011019256
1240407000,2.209144,2.389143,2.199145,2.237478,NaN,4.196470000000001,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.3286526,1.9238691999999995,2.1780282500000014,2.1215359545018386,2.172590766998591,2.262118615384615,2.499245571519656,2.0249916592495736,NaN,2.3286526,1.9238691999999995,2.1780282500000014,2.2752553333333334,284317016,248107104,53.443979454469044,NaN,1.5,2.75,NaN,NaN,0.18976906636052665,1.1459446804070552,4.1358950910975345,-0.0011640909411780448,0.10610520854410188,0.10726929948527993,122.796943073192,6.378746292159078,52.810303765758434,17.283689172103447,29.90600706213811,1726702240
1240493400,2.264144,2.30831,2.169977,2.301644,NaN,4.205897,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.3213860100000003,1.9239491799999993,2.191444850000001,2.1285990151096095,2.184881551093963,2.2662852307692303,2.504139159978093,2.0284313015603677,NaN,2.3213860100000003,1.9239491799999993,2.191444850000001,2.2599769999999997,259103324,242411117.4,55.30137525118673,NaN,1.5,2.75,NaN,NaN,0.18609506162048906,1.0688590803055305,7.452519881452934,-0.003362722141914326,0.10306589680788703,0.10642861894980135,122.43573981271848,-2.0567435340856512,52.22283258185831,17.69023583036803,30.08693158777366,1985805564
1240579800,2.354143,2.462475,2.327476,2.411643,NaN,4.215324000000001,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.3143194200000003,1.9254411799999993,2.203378100000001,2.1396987792229583,2.206477879561205,2.2826312307692302,2.5288423196967273,2.036420141841733,NaN,2.3143194200000003,1.9254411799999993,2.203378100000001,2.4005313333333334,262841604,238885232.6,58.367761268821546,NaN,1.5,2.75,NaN,NaN,0.18429048579045412,1.1002840198168031,11.770571481451846,0.001485087666091206,0.10828497853241537,0.10679989086632416,107.5615642032395,1.9157675875096793,54.34898002779851,16.241439354837265,29.40958061736423,2248647168
1240839000,2.329143,2.444142,2.314144,2.349977,NaN,4.224751,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.3147360900000002,1.9254111999999992,2.2186696500000016,2.147944983959313,2.2201444624601376,2.3069900769230767,2.508275527346807,2.1057046264993464,NaN,2.3147360900000002,1.9254111999999992,2.2186696500000016,2.369421,235792756,238190588.8,56.04650584389433,NaN,1.5,2.75,NaN,NaN,0.18041245109113596,0.989933133747726,7.708552279133865,-0.0004633040890857226,0.106220760754967,0.10668406484405273,108.7180562166536,4.793759403659692,50.19999627650487,19.00542332301813,30.79458040047702,2012854412
1240925400,2.274977,2.406643,2.258312,2.334142,NaN,4.234178,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.31255277,1.926494499999999,2.2432526500000014,2.1552468277256143,2.2310013707972676,2.324746153846154,2.488199947437156,2.1612923602551515,NaN,2.31255277,1.926494499999999,2.2432526500000014,2.333032333333333,191421736,236920325.6,55.43682129569919,NaN,1.5,2.75,NaN,NaN,0.1781209188703405,0.8079582683133034,8.948566153492596,-0.0036434020902273018,0.1021298122312686,0.1057732143214959,103.56133358334607,0.9368741829648488,25.72371816443346,41.64511633980689,32.63116549575964,1821432676
1241011800,2.395809,2.553308,2.38331,2.469142,NaN,4.2436050000000005,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.3098028100000003,1.936511059999999,2.272460700000001,2.1675564423246096,2.2536814307213375,2.3339126923076923,2.51446905283368,2.1533563317817044,NaN,2.3098028100000003,1.936511059999999,2.272460700000001,2.4685866666666665,213799128,236476935.6,59.483417219361,NaN,1.5,2.75,NaN,NaN,0.18105271037960188,0.9041013977009604,14.747272905864197,0.0022054376601434167,0.10853001139667517,0.10632457373653176,106.9380657257083,2.2429208406212062,54.376511218149076,16.11295937200585,29.51052940984507,2035231804
1241098200,2.571641,2.620807,2.441642,2.473308,NaN,4.253032,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.30928614,1.9467276199999992,2.2962021500000014,2.1795466994883506,2.274598246843115,2.3421433076923077,2.5370419043536083,2.147244711031007,NaN,2.30928614,1.9467276199999992,2.2962021500000014,2.5119190000000002,235925620,235229575.8,59.60531843805111,NaN,1.5,2.75,NaN,NaN,0.18091787392391606,1.0029589995119992,16.612108539451917,0.005052287962645036,0.11263993368983805,0.10758764572719301,104.33735211332127,0.13494063705098353,54.1300536443556,16.276932956927784,29.593013398716607,2271157424
1241184600,2.486642,2.549141,2.424142,2.522475,NaN,4.262459000000001,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.3066945000000003,1.9592054999999993,2.313493650000001,2.1929948681358664,2.2982055566675803,2.3636815384615386,2.5712376182822285,2.1561254586408487,NaN,2.3066945000000003,1.9592054999999993,2.313493650000001,2.498586,139582116,225501644.2,61.09310601311922,NaN,1.5,2.75,NaN,NaN,0.17692366864363637,0.6189849147006796,19.73518765923191,0.008728656343587216,0.11849846615667703,0.10976980981308981,104.15019802134418,17.19838945283027,48.08596482951803,20.563647432015824,31.35038773846615,2410739540
1241443800,2.572474,2.775639,2.564141,2.774138,NaN,4.271886,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.30351951,1.9779719599999992,2.3398266500000013,2.215784794875636,2.3435324560325728,2.399193923076923,2.6976341654886085,2.100753680665237,NaN,2.30351951,1.9779719599999992,2.3398266500000013,2.704639333333333,203781812,225408715.2,67.65908369107981,NaN,1.5,2.75,NaN,NaN,0.18236940659766235,0.9040547159819844,25.965757456609996,0.025635156559209185,0.1418137555121013,0.1161785989528921,69.97117076633442,21.762919987657533,79.81314408517244,3.5099589658425434,16.676896948985025,2614521352
1241530200,2.745806,2.789139,2.686641,2.744138,NaN,4.281313000000001,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.30178619,1.9997383799999995,2.3670763000000012,2.2365045284099248,2.3816853649818515,2.424514076923077,2.7752799594921176,2.0737481943540366,NaN,2.30178619,1.9997383799999995,2.3670763000000012,2.7399726666666666,181343376,224136916.8,66.2243311915378,NaN,1.5,2.75,NaN,NaN,0.17666430612640077,0.8090741078669107,23.9519164610109,0.03191427806946032,0.1560714465397175,0.12415716847025718,69.61044209004005,22.6442449936938,77.68381786638089,4.237760635084178,18.07842149853494,2433177976
1241616600,2.854971,2.890804,2.744138,2.874305,NaN,4.29074,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.3004378699999997,2.0205415399999995,2.409125950000001,2.2615163116095354,2.4286015206978657,2.455616384615385,2.8808000995155814,2.0304326697151884,NaN,2.3004378699999997,2.0205415399999995,2.409125950000001,2.836415666666667,247214952,225695118,69.26933066631322,NaN,1.5,2.75,NaN,NaN,0.174521569974515,1.0953491337814405,28.281047933990767,0.04135194723376895,0.17584710251246838,0.13449515527869943,66.96029193076524,24.880520184702764,79.40244681264186,3.6454976098781406,16.952055577480014,2680392928
1241703000,2.96747,2.979969,2.700806,2.756639,NaN,2.979969,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.30013787,2.040141319999999,2.441792250000001,2.280932887624848,2.459843185393307,2.502103076923077,2.916485573600844,2.0877205802453105,NaN,2.30013787,2.040141319999999,2.441792250000001,2.8124713333333333,247927276,227088024.6,63.68045793319862,NaN,1.5,2.75,NaN,NaN,0.18199595783347822,1.091767284676094,24.41033015296476,0.036364222134494695,0.17995043294681778,0.1435862108123231,77.01662440861718,14.305434096174253,46.17719955225273,22.037684835870188,31.785115611877085,2432465652
1241789400,2.869137,2.973303,2.807472,2.95247,NaN,2.9736793571428572,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.3010561899999997,2.0652743799999995,2.471916900000001,2.307267676345442,2.5067600248796587,2.5539614615384614,3.00998219286249,2.097940730214433,NaN,2.3010561899999997,2.0652743799999995,2.471916900000001,2.9110816666666666,249050296,227305898.8,68.26906835777694,NaN,1.5,2.75,NaN,NaN,0.18447224655965835,1.0956613854492718,31.70488471892624,0.042520168904539135,0.196736421942997,0.15421625303845787,80.92386745620338,25.638250927562265,53.47961819844705,16.722994410162645,29.797387391390306,2681515948
1242048600,2.825805,2.868305,2.759972,2.786639,NaN,2.9673897142857144,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.30153952,2.089274159999999,2.492933350000001,2.3260665517828754,2.5334151653673103,2.596204615384615,3.0282417262938433,2.1641675044753867,NaN,2.30153952,2.089274159999999,2.492933350000001,2.804972,160190488,226205837,61.21604892888267,NaN,1.5,2.75,NaN,NaN,0.1850455146625399,0.708162486540964,27.159445581818304,0.03216071241406393,0.19441714355603779,0.16225643114197386,89.20483406309134,19.38600993427136,30.61607130713782,36.1684899934334,33.21543869942878,2521325460
1242135000,2.820806,2.841639,2.651641,2.763306,NaN,2.9611000714285716,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.29761456,2.117107199999999,2.518974750000001,2.3432131968109977,2.5553095305704234,2.6317170769230764,3.036075780777777,2.227358373068376,NaN,2.29761456,2.117107199999999,2.518974750000001,2.7521953333333333,210038388,225402481.8,60.27250977912003,NaN,1.5,2.75,NaN,NaN,0.18539926361521558,0.9318370690628305,24.60721344329938,0.021013369633500645,0.18852314318384966,0.16750977355034902,89.3701193690407,11.913612096833631,29.030516639331132,37.872445291639934,33.097038069028926,2311287072
1242221400,2.63414,2.66164,2.524991,2.550808,NaN,2.9548104285714287,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.29237296,2.141323619999999,2.5308913000000013,2.3513541694850764,2.55488081337324,2.642422076923076,3.0299262377205585,2.254917916125594,NaN,2.29237296,2.141323619999999,2.5308913000000013,2.5791463333333335,234922412,225691032,52.35764210098525,NaN,1.5,2.75,NaN,NaN,0.1891789590712716,1.0409027329007916,16.6717595450382,-0.002163404977158473,0.16480551732890092,0.1669689223060594,100.8528371396285,3.1334552752831484,7.5611234783679375,69.54921570278246,22.889660818849592,2076364660
1242307800,2.544974,2.662473,2.523308,2.599974,NaN,2.948520785714286,NaN,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.28932299,2.1648233599999993,2.540141200000001,2.3611039667601714,2.559175402575789,2.661652615384615,3.0122514138638747,2.311053816905355,NaN,2.28932299,2.1648233599999993,2.540141200000001,2.5952516666666665,199944964,222716400.2,53.86712977676176,NaN,1.5,2.75,NaN,NaN,0.18560653342332362,0.8977559076046884,20.791348662019846,-0.014961313564465395,0.14826728035047765,0.16322859391494304,101.24667483257137,3.072339666399072,26.222453265946523,41.03491935082576,32.74262738322771,2276309624
1242394200,2.599974,2.655807,2.491641,2.536641,NaN,2.942231142857143,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2856980300000003,2.1903897599999995,2.543474500000001,2.3679877719852627,2.5570292689971423,2.6772294615384613,2.9834213756563033,2.3710375474206193,NaN,2.2856980300000003,2.1903897599999995,2.543474500000001,2.561363,178285924,221073759,51.599202218423066,NaN,1.5,2.75,NaN,NaN,0.18407506675022905,0.8064544829130987,17.494737211026035,-0.027728385986543008,0.12856811143176428,0.15629649741830728,102.08498700635809,-8.561109793384478,5.061680031433998,75.43399309833158,19.50432687023444,2098023700
1242653400,2.614974,2.768306,2.599141,2.759139,NaN,2.9359415,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.28562303,2.2203877999999992,2.5738158500000012,2.383327035828978,2.576277814806938,2.6995369230769226,2.983269473634349,2.415804372519496,NaN,2.28562303,2.2203877999999992,2.5738158500000012,2.708862,193039508,220020206.6,58.24958805024736,NaN,1.5,2.75,NaN,NaN,0.18747434769664126,0.8773717240932725,24.35039181142708,-0.021502594597492652,0.12941825417144148,0.15092084876893413,98.49165848198153,0.546656181285337,21.678257616304908,46.66325656482956,31.65848581886554,2291063208
1242739800,2.750805,2.832473,2.721639,2.756639,NaN,2.9296518571428574,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2863980300000004,2.251187479999999,2.597732250000001,2.3979667206984296,2.5934550705396107,2.7213316153846145,2.974036691517051,2.468626539252178,NaN,2.2863980300000004,2.251187479999999,2.597732250000001,2.7702503333333333,162805388,214566404.2,58.15290189425966,NaN,1.5,2.75,NaN,NaN,0.18200003714688112,0.7587645820277023,27.054885426558332,-0.018008648357821982,0.12841003832165665,0.14641868667947863,98.27549974288046,-4.093720047107049,24.02715225160013,43.71383700566355,32.259010742736336,2128257820
1242826200,2.826638,2.914138,2.692473,2.709139,NaN,2.9233622142857145,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2863813600000005,2.276720539999999,2.621315300000001,2.410169555180844,2.604472587631076,2.735690384615384,2.9613306507117163,2.5100501185190516,NaN,2.2863813600000005,2.276720539999999,2.621315300000001,2.7719166666666664,232455380,211973322.4,56.242714420660846,NaN,1.5,2.75,NaN,NaN,0.18483324877924676,1.0966256383968438,27.537458438991443,-0.01924087768791541,0.12236758956958438,0.1416084672574998,94.11340728124102,-1.723112819632889,23.45206031271923,44.42068818204463,32.12725150523613,1895802440
1242912600,2.607473,2.64164,2.50165,2.583308,NaN,2.9170725714285717,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2845397100000002,2.299220319999999,2.635398500000001,2.4169592981149286,2.602456912618593,2.7210111538461534,2.9592159176541606,2.4828063900381463,NaN,2.2845397100000002,2.299220319999999,2.635398500000001,2.575532666666667,203567344,209196523.4,51.42381749585079,NaN,1.5,2.75,NaN,NaN,0.18645151672358626,0.9730914294917006,23.385350540586103,-0.02832583437847644,0.10620117428440423,0.13452700866288067,94.96918211177767,-12.503497071943144,5.559576313226842,74.22075797269683,20.21966571407633,1692235096
1242999000,2.609141,2.653307,2.540809,2.563307,NaN,2.910782928571429,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.28267305,2.317770119999999,2.642981700000001,2.422698423679049,2.59872834951206,2.7071010769230766,2.95900477151529,2.455197382330863,NaN,2.28267305,2.317770119999999,2.642981700000001,2.5858076666666663,161170284,204112957.4,50.68050565899583,NaN,1.5,2.75,NaN,NaN,0.18116912267190152,0.7896131928761128,24.272612645351764,-0.0350380963359713,0.09072938824291654,0.12576748457888784,82.13863904562054,-8.014385788758432,5.742244452396987,73.77096193388671,20.48679361371631,1531064812
1243344600,2.515808,2.788805,2.511642,2.77664,NaN,2.904493285714286,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.28111474,2.339836579999999,2.664314850000001,2.436578485495557,2.615672316225197,2.6995883846153843,2.9364752870172732,2.4627014822134954,NaN,2.28111474,2.339836579999999,2.664314850000001,2.6923623333333335,206825812,202664610.2,57.70322072576955,NaN,1.5,2.75,NaN,NaN,0.1880258281953371,1.0205324540673062,29.551015667245643,-0.02494064165995799,0.09459168250394034,0.11953232416389833,92.67427742146255,0.4825379454899297,6.487225952963005,71.99386321721711,21.51891082981989,1737890624
1243431000,2.77664,2.810805,2.609975,2.61664,NaN,2.898203642857143,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.27695644,2.359119719999999,2.678439750000001,2.443639721358476,2.6157644765847023,2.6888192307692305,2.9270776914286305,2.4505607701098304,NaN,2.27695644,2.359119719999999,2.678439750000001,2.6791400000000003,203509360,203268991.4,51.751334613767824,NaN,1.5,2.75,NaN,NaN,0.18894041189567018,1.0011825148456952,25.214375076546062,-0.028604902634483384,0.0837761958707941,0.11238109850527749,98.69312697547025,2.5808292901700125,6.063317110038331,72.98938421051699,20.947298679444682,1534381264
1243517400,2.693307,2.759139,2.569141,2.721639,NaN,2.891914,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2708815,2.377499519999999,2.691064600000001,2.454541653854222,2.6258477645290164,2.6710629999999997,2.856667854361252,2.4854581456387477,NaN,2.2708815,2.377499519999999,2.691064600000001,2.683306333333333,230182268,204088148.4,55.029508990737874,NaN,1.5,2.75,NaN,NaN,0.18901595390312229,1.1278571039257859,28.77410003657384,-0.02372584030154326,0.0827237981283484,0.10644963842989166,89.01384823153197,4.679469871621798,28.510476883911025,38.50002115510158,32.98950196098738,1764563532
1243603800,2.770806,2.874971,2.708306,2.860805,NaN,2.885624357142857,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.26619822,2.396132679999999,2.710439450000001,2.4704735497815076,2.6482246440976813,2.676768076923077,2.8799586796970944,2.4735774741490593,NaN,2.26619822,2.396132679999999,2.710439450000001,2.814694,156877892,200135762,59.005162948625724,NaN,1.5,2.75,NaN,NaN,0.1874194571957564,0.7838573697788205,33.30006678413176,-0.01151322283197162,0.09205810988992713,0.10357133272189875,92.29262755638045,12.77926202407042,54.44324693769853,16.08784726270524,29.46890579959622,1921441424
1243863000,2.979969,3.124969,2.956637,3.079136,NaN,2.879334714285714,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.26288992,2.420432439999999,2.7382725000000008,2.4943426654763505,2.6892638208502833,2.701062692307692,2.995063756379429,2.407061628235955,NaN,2.26288992,2.420432439999999,2.7382725000000008,3.053580666666667,167724416,201542877,64.33261083233202,NaN,1.5,2.75,NaN,NaN,0.19290121025320237,0.8322021522000999,38.75964712916375,0.009734085654364427,0.11573893978985428,0.10600485413548985,96.08767735002502,11.597712184851881,77.98608987412115,4.145629704098904,17.868280421779954,2089165840
1243949400,3.054135,3.150802,3.030803,3.106636,NaN,2.8730450714285714,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.26272326,2.447815499999999,2.754897400000001,2.5183541687910034,2.729013552197875,2.7438186923076917,3.0942326395313318,2.3934047450840517,NaN,2.26272326,2.447815499999999,2.754897400000001,3.096080333333333,155811380,199144355.4,64.95044864163079,NaN,1.5,2.75,NaN,NaN,0.18769390952083076,0.7824041996422059,41.494169379996336,0.023329769864393085,0.1351670664659812,0.11183729660158812,86.82673531293942,12.696511948064297,77.10328500518997,4.4627791531861645,18.43393584162387,2244977220
1244035800,3.018303,3.02997,2.889138,2.979137,NaN,2.8667554285714285,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2609649500000004,2.465048659999999,2.766647350000001,2.5364240837403758,2.7528348329409345,2.772985076923076,3.1336220703618967,2.4123480834842557,NaN,2.2609649500000004,2.465048659999999,2.766647350000001,2.9660816666666663,157965496,197975461.4,59.78011383035649,NaN,1.5,2.75,NaN,NaN,0.18982277312648568,0.7979044215022094,37.460222519572014,0.02147200864381278,0.1386773074063541,0.11720529876254131,92.0503571355985,9.966192210883243,79.58679331401392,3.5976773593136193,16.815529326672475,2087011724
1244122200,3.00747,3.067469,2.942637,3.049136,NaN,2.8604657857142857,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2619816000000004,2.486465099999999,2.7753889000000007,2.556530433397616,2.7810539917084647,2.8124077692307683,3.1731287397219425,2.451686798739594,NaN,2.2619816000000004,2.486465099999999,2.7753889000000007,3.0197473333333336,175704580,194399942.8,61.588008310682234,NaN,1.5,2.75,NaN,NaN,0.18518057504602242,0.9038304099747914,41.82940363160475,0.022580636040923946,0.14543109381369623,0.12285045777277229,90.93735171853457,18.032228445078932,78.71702657362626,3.8910615811901277,17.391911845183618,2262716304
1244208600,3.157468,3.169967,2.984137,3.057469,NaN,2.854176142857143,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.26522323,2.506948239999999,2.790430400000001,2.5761750830682977,2.807379230593373,2.8353562307692295,3.216956098054446,2.453756363484013,NaN,2.26522323,2.506948239999999,2.790430400000001,3.0705243333333336,223034996,193155328.8,61.80809702301765,NaN,1.5,2.75,NaN,NaN,0.18522696254273513,1.1546924301060235,41.00717717981171,0.021503576380920097,0.1497299282489224,0.1282263518680023,83.18874548081864,19.27829947797904,80.82060124549915,3.1994262970674354,15.979972457433426,2485751300
1244467800,2.987471,3.104968,2.910803,3.026637,NaN,2.8478865,2.95247,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2680482200000003,2.524021419999999,2.794138750000001,2.5938402562813057,2.8282609229178135,2.8561253076923068,3.2475897424029374,2.464660872981676,NaN,2.2680482200000003,2.524021419999999,2.794138750000001,3.014136,159589400,188682284,60.42848289474207,NaN,1.5,2.75,NaN,NaN,0.18586539378968261,0.8458101980575983,38.08151079255499,0.016564601860728112,0.14893210419391245,0.13236750233318434,83.4546262251354,9.003579866313244,55.192761226035735,15.593848322548334,29.213390451415925,2326161900
1244554200,3.067469,3.119969,3.011637,3.074136,NaN,2.841596857142857,3.106636,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2740314900000005,2.5446212199999994,2.808513600000001,2.61267538348596,2.851677596925641,2.8842019999999993,3.2817793135030557,2.486624686496943,NaN,2.2740314900000005,2.5446212199999994,2.808513600000001,3.068580666666667,155671280,188456323.6,61.84157400834905,NaN,1.5,2.75,NaN,NaN,0.18032729423327673,0.8260337303958741,40.473874530643144,0.014425110475697472,0.1503988904278062,0.13597377995210871,73.14383330431082,17.484101748807646,55.084893969885655,15.66436385997424,29.250742170140104,2481833180
1244640600,3.150802,3.154136,2.933304,3.049136,NaN,2.8353072142857143,3.106636,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2794397600000007,2.5687542999999993,2.822805100000001,2.629791486094354,2.8704831591231987,2.920034923076922,3.285335278703914,2.5547345674499295,NaN,2.2794397600000007,2.5687542999999993,2.822805100000001,3.0455253333333334,175159940,186712401.2,60.614684260490264,NaN,1.5,2.75,NaN,NaN,0.1832204875023284,0.9381269742890544,38.658904104697086,0.009492842004739072,0.14783983245803256,0.1383469904532935,60.10587039747891,12.033080066827367,52.91414451000686,17.11722787657255,29.96862761342061,2306673240
1244727000,3.065802,3.209134,3.062469,3.091637,NaN,3.209134,3.106636,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.28477305,2.592887419999999,2.849846550000001,2.6479030748749675,2.891545429682894,2.960675692307691,3.2717111149813394,2.6496402696340424,NaN,2.28477305,2.592887419999999,2.849846550000001,3.1210800000000005,204194040,185175982.6,61.99509545323481,NaN,1.5,2.75,NaN,NaN,0.18156173839501924,1.1027026136595752,40.973242970023776,0.007354792643062047,0.14754048125712105,0.140185688614059,58.12655674551364,8.068777843998452,54.76235925423062,15.87615634124882,29.36148440452056,2510867280
1244813400,3.04747,3.11247,3.001637,3.10997,NaN,3.218682541666667,3.106636,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2942480400000003,2.615117239999999,2.8753463500000005,2.6660233464484984,2.9123477697130946,2.98631646153846,3.287231822841387,2.685401100235533,NaN,2.2942480400000003,2.615117239999999,2.8753463500000005,3.0746923333333336,126096792,181483574,62.60395743816334,NaN,1.5,2.75,NaN,NaN,0.17650968565251787,0.6948110466460177,39.44152698912071,0.005521077407260849,0.14708703537313506,0.1415659579658742,53.12467777114162,1.0013848040489288,48.729248267278976,20.103644170968003,31.167107561753046,2636964072
1245072600,3.000802,3.00247,2.845804,2.885804,NaN,3.2282310833333336,3.106636,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.2988646600000004,2.629300419999999,2.8928045000000004,2.674642195607381,2.9098197916451807,3.007021384615383,3.2303918781320284,2.7836508910987376,NaN,2.2988646600000004,2.629300419999999,2.8928045000000004,2.9113593333333334,174721648,181305360.2,51.69779171079368,NaN,1.5,2.75,NaN,NaN,0.18277085096305234,0.9636871618536957,32.4904786386392,-0.011514064021971804,0.12717337793840944,0.13868744196038124,54.696621512333834,-7.108396348976839,47.42452315710218,21.04703183758928,31.528445005308537,2462242424
1245159000,2.921637,2.933304,2.765806,2.774972,NaN,3.237779625,3.106636,1.216655,NaN,1.216655,NaN,NaN,NaN,NaN,NaN,2.3035896100000004,2.6398502999999987,2.8935961500000005,2.6785766977404246,2.89697714482183,3.011123923076921,3.2144362914871873,2.807811554666655,NaN,2.3035896100000004,2.6398502999999987,2.8935961500000005,2.8246939999999996,182685048,180787637.2,47.30946962205197,NaN,1.5,2.75,NaN,NaN,0.18167993303712007,1.0104952464083645,28.534552621971216,-0.029925200633653087,0.10128094116831488,0.13120614180196796,56.66493013036981,-6.853159153137305,21.88582598903788,46.33504981030235,31.77912420065976,2279557376
